claim_id,claim_amount,claim_age_days,policyholder_age,prior_claims,vehicle_age_years,annual_premium,claim_type,vehicle_type,policy_state,incident_hour,is_fraud
CLM-002584,6714.73,1095,46,0,9,1571.35,collision,ute,NSW,7,0
CLM-002585,2275.3,1488,23,1,8,1628.89,collision,ute,WA,11,0
CLM-002586,571.54,3540,20,0,4,1455.04,collision,hatchback,VIC,18,0
CLM-002587,1867.84,1917,42,0,17,993.42,collision,suv,NSW,22,0
CLM-002588,5919.66,1383,73,1,11,732.82,collision,sedan,VIC,17,0
CLM-002589,1684.09,3057,40,0,18,1287.97,collision,suv,VIC,12,0
CLM-002590,9166.47,879,46,1,17,1670.52,collision,suv,QLD,23,0
CLM-002591,1567.92,3274,53,1,5,1498.4,windscreen,suv,VIC,4,0
CLM-002592,4348.37,1472,39,0,6,1429.87,liability,ute,NSW,11,0
CLM-002593,6486.5,1141,50,2,20,1347.68,theft,suv,WA,5,1
CLM-002594,4178.24,1099,58,0,6,1452.0,collision,sedan,VIC,3,0
CLM-002595,1063.3,35,75,1,2,1021.95,collision,suv,NSW,9,0
CLM-002596,1470.19,2459,68,0,11,1607.47,liability,suv,QLD,18,0
CLM-002597,7169.23,2107,72,0,21,1629.28,collision,hatchback,QLD,7,0
CLM-002598,1630.34,2315,53,3,5,1232.76,collision,suv,QLD,19,0
CLM-002599,6196.61,2379,64,1,14,1494.21,liability,suv,VIC,14,0
CLM-002600,2158.75,99,28,1,7,783.54,liability,suv,VIC,16,0
CLM-002601,3314.55,3203,27,0,8,1409.42,collision,suv,VIC,5,0
CLM-002602,1054.08,1866,79,0,9,1306.07,theft,sedan,NSW,20,0
CLM-002603,1888.99,2523,58,0,3,1765.55,collision,hatchback,NSW,4,0
CLM-002604,1546.15,132,25,0,8,1284.45,windscreen,hatchback,SA,8,0
CLM-002605,3530.52,2777,45,1,6,1636.66,collision,suv,QLD,18,0
CLM-002606,3196.78,2472,82,1,18,1220.91,collision,suv,VIC,16,0
CLM-002607,4217.46,1344,19,0,5,595.59,theft,sedan,NSW,7,0
CLM-002608,2063.4,3415,47,1,18,1275.57,collision,suv,QLD,6,0
CLM-002609,1483.75,2374,74,2,0,1414.93,theft,suv,NSW,10,0
CLM-002610,3418.81,3312,81,0,8,1399.78,collision,ute,NSW,10,0
CLM-002611,1377.2,2998,42,0,5,1404.76,liability,sedan,NSW,1,0
CLM-002612,6693.0,750,79,1,9,1182.87,windscreen,ute,QLD,5,0
CLM-002613,2735.61,3637,65,2,16,1243.17,collision,sedan,QLD,3,0
CLM-002614,2334.14,2710,45,1,21,978.31,windscreen,suv,NSW,3,0
CLM-002615,4215.96,692,70,0,16,691.12,collision,suv,NSW,8,0
CLM-002616,2815.03,2894,71,0,11,1314.87,collision,sedan,QLD,0,0
CLM-002617,859.59,1565,36,1,11,1104.08,collision,suv,VIC,16,0
CLM-002618,1344.7,3154,24,1,21,1706.35,windscreen,hatchback,QLD,16,0
CLM-002619,6589.82,632,70,2,21,629.95,windscreen,suv,NSW,5,0
CLM-002620,3174.52,947,23,0,16,1446.04,liability,sedan,QLD,21,0
CLM-002621,844.57,1268,70,0,3,2050.09,windscreen,suv,SA,14,0
CLM-002622,3881.92,1645,41,0,5,1289.66,liability,sedan,QLD,7,0
CLM-002623,1959.72,2304,65,0,5,1349.09,collision,suv,NSW,4,0
CLM-002624,1547.08,808,58,1,5,1490.69,liability,suv,QLD,10,0
CLM-002625,1263.13,2575,20,0,21,1516.49,collision,sedan,VIC,23,0
CLM-002626,6310.35,88,18,1,3,1215.19,collision,suv,NSW,0,0
CLM-002627,682.58,1208,60,1,18,1017.26,collision,ute,NSW,0,0
CLM-002628,1590.58,2405,52,0,17,1565.4,collision,ute,WA,9,0
CLM-002629,3262.0,966,20,1,11,720.34,collision,sedan,VIC,22,1
CLM-002630,9737.82,1574,83,1,6,1624.64,collision,sedan,WA,6,0
CLM-002631,4516.05,2212,33,0,5,1220.71,collision,suv,VIC,17,0
CLM-002632,1580.48,905,75,0,14,1351.02,collision,sedan,VIC,13,0
CLM-002633,9386.38,3519,25,0,14,1176.55,liability,suv,NSW,4,0
CLM-002634,1078.86,3091,33,1,11,1822.19,theft,sedan,QLD,21,0
CLM-002635,3637.32,3544,53,0,12,1432.17,collision,sedan,NSW,3,0
CLM-002636,4297.71,1809,53,1,18,1243.83,collision,ute,VIC,12,0
CLM-002637,1539.42,1253,58,1,16,1234.53,collision,sedan,NSW,15,0
CLM-002638,5030.1,3630,29,1,16,1301.11,collision,ute,VIC,16,0
CLM-002639,2027.55,2658,35,1,6,2140.99,windscreen,sedan,VIC,20,0
CLM-002640,5020.86,2895,35,0,1,915.36,collision,suv,NSW,16,0
CLM-002641,750.17,666,47,0,10,1707.35,windscreen,suv,NSW,15,1
CLM-002642,3832.34,3172,79,0,7,1537.47,windscreen,ute,SA,3,0
CLM-002643,2188.39,1927,48,1,7,1858.14,collision,ute,NSW,7,0
CLM-002644,7060.55,2822,84,1,11,1557.59,windscreen,suv,NSW,8,0
CLM-002645,2884.23,3011,34,0,20,1351.11,collision,suv,NSW,8,0
CLM-002646,7607.75,386,34,0,17,1686.61,liability,sedan,VIC,2,0
CLM-002647,4362.1,361,24,0,14,1425.82,windscreen,suv,QLD,2,0
CLM-002648,2709.09,237,32,1,15,1599.14,windscreen,sedan,NSW,10,0
CLM-002649,5381.66,2346,38,1,9,1821.31,theft,suv,VIC,17,0
CLM-002650,5407.51,3340,43,0,12,1380.53,windscreen,sedan,QLD,21,0
CLM-002651,4246.85,109,65,0,9,1209.95,liability,hatchback,NSW,22,0
CLM-002652,534.2,504,47,1,17,1137.54,collision,suv,SA,11,0
CLM-002653,1426.64,1773,63,1,21,1498.68,windscreen,suv,SA,21,0
CLM-002654,8417.59,1427,23,0,9,1060.2,windscreen,suv,NSW,10,0
CLM-002655,1162.17,375,81,1,15,1234.56,collision,sedan,VIC,11,0
CLM-002656,5778.19,2226,27,1,1,1030.7,liability,sedan,NSW,5,0
CLM-002657,5063.63,3304,20,1,8,1517.75,collision,hatchback,NSW,15,0
CLM-002658,1729.67,773,46,1,19,1101.79,collision,ute,VIC,7,1
CLM-002659,667.52,10,61,1,15,925.38,collision,sedan,VIC,11,0
CLM-002660,1945.58,822,33,3,11,983.44,collision,ute,VIC,22,0
CLM-002661,14164.74,673,28,0,4,1161.54,windscreen,suv,NSW,13,0
CLM-002662,1560.16,1701,74,1,17,1191.5,collision,sedan,NSW,7,0
CLM-002663,1643.05,391,73,1,21,1432.98,collision,suv,SA,16,0
CLM-002664,1410.66,1317,68,0,8,1296.66,collision,sedan,SA,17,0
CLM-002665,7413.73,435,32,0,17,1472.2,collision,sedan,NSW,14,0
CLM-002666,2484.47,2469,53,1,12,1498.7,windscreen,ute,QLD,1,0
CLM-002667,1864.17,1712,64,0,8,1594.36,liability,sedan,VIC,5,0
CLM-002668,8605.06,274,46,1,7,720.42,collision,hatchback,QLD,3,0
CLM-002669,4603.72,159,29,1,11,978.02,collision,suv,VIC,22,0
CLM-002670,1495.97,1783,73,0,9,1533.11,collision,hatchback,WA,7,0
CLM-002671,1190.72,2160,80,0,13,1419.77,theft,suv,NSW,11,0
CLM-002672,7105.52,636,29,0,3,1672.39,collision,hatchback,VIC,21,0
CLM-002673,3018.73,1180,65,1,10,840.47,collision,suv,SA,23,0
CLM-002674,932.81,2214,77,0,16,1193.2,collision,suv,NSW,5,0
CLM-002675,782.63,1719,54,0,18,1252.19,theft,suv,NSW,20,0
CLM-002676,1290.74,424,21,1,6,1404.97,collision,hatchback,QLD,17,0
CLM-002677,1176.6,1428,64,0,13,1361.84,collision,sedan,QLD,14,0
CLM-002678,642.55,721,79,0,6,1504.8,windscreen,suv,QLD,4,0
CLM-002679,1306.84,3382,35,0,17,1312.16,windscreen,ute,QLD,16,0
CLM-002680,1496.21,2934,27,1,7,1802.87,collision,suv,QLD,14,0
CLM-002681,2106.93,1138,34,0,14,1908.1,windscreen,hatchback,NSW,10,0
CLM-002682,10611.38,858,72,1,9,981.09,windscreen,suv,QLD,14,0
CLM-002683,2440.28,491,55,1,5,1364.89,collision,sedan,QLD,5,0
CLM-002684,2628.89,2690,19,1,12,1613.34,theft,suv,WA,14,0
CLM-002685,4367.48,3351,57,0,13,1543.16,collision,suv,NSW,3,0
CLM-002686,2494.92,996,72,0,15,1215.41,windscreen,sedan,NSW,6,0
CLM-002687,4024.33,2335,30,0,17,1434.11,collision,sedan,QLD,11,0
CLM-002688,3679.24,857,57,1,14,827.46,theft,sedan,NSW,3,1
CLM-002689,3268.03,3347,33,0,18,1343.68,collision,ute,NSW,21,0
CLM-002690,23738.41,1091,19,1,9,868.1,collision,hatchback,WA,21,1
CLM-002691,5903.76,350,44,1,11,1517.63,liability,suv,VIC,11,0
CLM-002692,1324.39,3215,69,0,10,981.73,collision,sedan,NSW,13,0
CLM-002693,3935.0,3451,62,2,12,1403.8,windscreen,suv,NSW,6,0
CLM-002694,1646.15,1449,24,0,3,1455.33,liability,hatchback,NSW,5,0
CLM-002695,4165.9,3311,30,0,18,1375.04,windscreen,ute,QLD,23,0
CLM-002696,1062.74,889,54,1,11,1141.46,collision,sedan,VIC,9,0
CLM-002697,1298.76,988,39,0,12,1280.58,windscreen,sedan,NSW,22,0
CLM-002698,3858.1,1958,40,0,19,1739.75,collision,hatchback,VIC,1,0
CLM-002699,6299.67,2191,47,1,10,1209.88,collision,hatchback,NSW,2,0
CLM-002700,4345.88,1407,68,2,10,1357.07,windscreen,sedan,NSW,11,0
CLM-002701,5656.65,2918,56,1,12,1166.26,theft,hatchback,NSW,18,1
CLM-002702,3945.63,2884,75,0,20,1686.74,collision,sedan,VIC,10,0
CLM-002703,3392.67,441,24,0,5,1375.68,collision,sedan,NSW,20,0
CLM-002704,2043.11,3615,49,1,3,1097.89,windscreen,ute,VIC,3,0
CLM-002705,5484.88,581,54,0,2,1352.35,windscreen,suv,VIC,20,0
CLM-002706,6429.55,1921,68,0,16,1270.46,collision,suv,VIC,10,0
CLM-002707,2843.14,1544,52,0,0,1809.55,liability,hatchback,NSW,6,0
CLM-002708,2730.68,1648,79,0,15,1335.25,collision,hatchback,NSW,15,0
CLM-002709,9833.54,468,74,0,19,893.69,collision,sedan,NSW,18,0
CLM-002710,2935.65,1252,64,0,14,1514.55,theft,suv,VIC,22,0
CLM-002711,3155.07,110,44,0,3,1939.41,liability,ute,QLD,2,0
CLM-002712,4286.26,3552,39,1,14,1744.99,collision,suv,NSW,16,0
CLM-002713,2770.12,525,53,1,9,986.03,collision,hatchback,QLD,7,0
CLM-002714,1611.22,1763,49,0,0,1261.32,collision,ute,QLD,12,0
CLM-002715,3957.92,788,19,0,4,1339.87,windscreen,sedan,NSW,11,0
CLM-002716,2895.56,649,33,1,16,1343.88,collision,sedan,NSW,18,0
CLM-002717,11869.02,1424,73,0,12,1475.72,collision,hatchback,NSW,9,0
CLM-002718,5384.81,3537,48,2,10,1236.45,liability,hatchback,NSW,6,0
CLM-002719,1907.19,1745,81,1,17,1047.84,collision,sedan,VIC,11,0
CLM-002720,5150.22,3507,34,0,11,1664.09,collision,sedan,NSW,16,0
CLM-002721,3755.21,3018,82,0,21,979.22,collision,ute,WA,20,0
CLM-002722,7959.09,1590,72,1,1,1085.3,windscreen,sedan,VIC,0,0
CLM-002723,2011.55,3289,42,1,6,977.17,collision,sedan,QLD,13,0
CLM-002724,3434.09,1270,58,1,4,1552.03,collision,hatchback,QLD,1,0
CLM-002725,2767.44,1830,84,2,9,1385.14,collision,hatchback,VIC,14,0
CLM-002726,3114.61,2483,60,1,20,1641.56,windscreen,hatchback,SA,14,0
CLM-002727,1534.72,2151,80,1,9,1090.89,windscreen,suv,SA,20,0
CLM-002728,4591.37,3025,25,0,6,936.51,collision,suv,VIC,4,0
CLM-002729,4078.45,594,28,0,1,1203.51,collision,hatchback,NSW,19,0
CLM-002730,7815.92,1819,18,0,8,1289.78,liability,sedan,VIC,16,0
CLM-002731,2958.63,2426,39,1,5,1419.0,collision,sedan,NSW,15,0
CLM-002732,2188.83,1207,70,0,4,794.81,collision,hatchback,VIC,15,0
CLM-002733,5388.22,3164,82,2,2,1507.98,collision,ute,VIC,13,0
CLM-002734,1643.11,1100,54,1,13,1054.9,collision,hatchback,VIC,1,0
CLM-002735,6726.02,1099,46,0,15,1136.35,collision,sedan,QLD,19,0
CLM-002736,6715.22,1192,80,2,16,1737.32,collision,hatchback,NSW,9,0
CLM-002737,7653.81,2469,57,0,1,629.55,collision,suv,VIC,2,0
CLM-002738,3953.94,430,53,0,20,1456.43,collision,ute,VIC,14,0
CLM-002739,2069.64,521,23,0,11,1455.18,windscreen,hatchback,QLD,22,0
CLM-002740,3235.34,2841,32,1,12,1079.8,collision,suv,QLD,17,0
CLM-002741,3964.17,756,64,0,19,1202.49,collision,ute,NSW,5,0
CLM-002742,1958.42,383,64,0,6,1752.95,windscreen,suv,QLD,19,0
CLM-002743,8101.76,962,51,1,11,1997.76,collision,ute,NSW,20,0
CLM-002744,4605.76,1453,64,1,1,1701.36,windscreen,hatchback,QLD,7,0
CLM-002745,1526.65,120,64,0,10,1972.34,collision,ute,VIC,12,0
CLM-002746,12236.21,3047,22,0,5,1121.86,windscreen,sedan,VIC,20,0
CLM-002747,3206.84,428,73,0,4,828.57,collision,sedan,QLD,3,0
CLM-002748,1312.15,1474,64,2,13,1332.63,collision,hatchback,WA,8,0
CLM-002749,1599.28,737,32,0,2,1615.6,collision,hatchback,QLD,10,0
CLM-002750,9098.25,1075,32,0,21,737.93,collision,hatchback,VIC,0,0
CLM-002751,11716.33,165,82,3,5,1044.27,collision,sedan,QLD,4,0
CLM-002752,6355.74,3461,35,0,1,1080.92,windscreen,suv,VIC,14,0
CLM-002753,8018.3,3421,20,1,9,1467.67,windscreen,ute,QLD,6,0
CLM-002754,7423.91,461,20,2,8,1425.11,collision,ute,WA,5,0
CLM-002755,4526.42,720,33,1,14,1094.2,liability,sedan,NSW,7,0
CLM-002756,3815.33,3229,60,1,14,1409.34,windscreen,suv,NSW,2,0
CLM-002757,4468.9,1514,48,1,13,972.21,windscreen,sedan,NSW,15,0
CLM-002758,5177.16,226,67,2,12,1209.28,theft,suv,NSW,6,0
CLM-002759,1709.24,495,33,0,17,932.62,theft,sedan,VIC,15,0
CLM-002760,5161.43,1509,33,0,14,1300.42,collision,sedan,NSW,19,0
CLM-002761,8901.39,2036,45,1,3,1085.84,theft,sedan,VIC,11,0
CLM-002762,2553.5,2305,71,0,10,1577.82,liability,hatchback,NSW,21,0
CLM-002763,2356.81,559,51,3,15,1341.36,collision,ute,NSW,4,0
CLM-002764,4261.64,1350,69,2,5,1275.17,collision,hatchback,QLD,23,1
CLM-002765,1831.26,952,24,1,19,1933.48,collision,suv,VIC,7,0
CLM-002766,1110.3,1951,45,2,10,1476.49,liability,suv,VIC,7,0
CLM-002767,7050.05,1173,47,0,7,1228.51,collision,suv,QLD,23,0
CLM-002768,2125.55,744,22,0,8,1157.37,theft,suv,SA,10,0
CLM-002769,3022.49,2975,39,0,13,960.21,windscreen,suv,VIC,17,0
CLM-002770,1886.36,2076,36,2,15,1328.26,liability,ute,NSW,19,0
CLM-002771,7766.43,1729,48,0,5,1451.51,collision,hatchback,NSW,10,0
CLM-002772,5652.66,491,29,1,3,718.26,windscreen,hatchback,SA,7,0
CLM-002773,2488.52,258,36,0,2,899.89,liability,sedan,QLD,11,0
CLM-002774,1230.38,2905,82,0,10,1179.69,collision,suv,QLD,9,0
CLM-002775,2298.02,3535,27,1,20,987.6,windscreen,sedan,QLD,9,0
CLM-002776,4571.58,2130,72,1,21,1364.27,collision,sedan,NSW,5,0
CLM-002777,3433.99,142,54,0,12,1410.11,theft,ute,VIC,21,0
CLM-002778,3235.13,1759,23,2,11,1309.64,collision,suv,QLD,13,0
CLM-002779,3493.9,1022,44,3,11,1531.56,collision,ute,WA,19,0
CLM-002780,5266.37,199,52,0,5,1156.98,collision,sedan,NSW,15,0
CLM-002781,2888.83,519,36,0,9,1334.85,collision,hatchback,VIC,8,0
CLM-002782,4177.67,1824,35,2,20,1018.91,collision,hatchback,NSW,7,0
CLM-002783,1421.99,1558,65,0,13,1443.92,theft,suv,SA,23,0
CLM-002784,20239.43,2057,20,0,5,1375.05,collision,hatchback,NSW,0,0
CLM-002785,2409.33,2530,80,1,1,954.48,collision,sedan,QLD,7,0
CLM-002786,3472.72,969,39,0,16,1298.83,theft,ute,NSW,17,0
CLM-002787,4558.96,1045,43,1,19,1337.52,theft,hatchback,QLD,13,0
CLM-002788,2190.55,2473,26,2,2,1442.73,collision,hatchback,QLD,14,0
CLM-002789,2998.5,719,77,1,8,1454.98,liability,hatchback,NSW,0,0
CLM-002790,2971.3,280,32,1,18,1112.01,collision,suv,WA,5,0
CLM-002791,1501.88,3115,71,0,5,1602.0,windscreen,hatchback,WA,14,0
CLM-002792,4142.03,761,39,0,3,1522.61,collision,ute,WA,7,0
CLM-002793,865.31,441,20,1,8,1110.89,windscreen,sedan,VIC,11,0
CLM-002794,11098.12,2692,45,1,8,972.91,liability,sedan,QLD,22,0
CLM-002795,5403.1,1941,53,1,10,1136.11,windscreen,ute,VIC,15,0
CLM-002796,4814.28,537,49,0,21,864.36,collision,suv,VIC,15,0
CLM-002797,810.39,3104,84,0,21,1418.64,theft,suv,VIC,4,1
CLM-002798,1645.18,896,52,1,12,1740.57,collision,hatchback,QLD,14,0
CLM-002799,8450.74,2467,70,0,1,1819.11,theft,suv,NSW,23,0
CLM-002800,67065.9,2375,42,0,5,990.52,windscreen,suv,VIC,15,1
CLM-002801,7302.85,3028,27,1,3,1609.65,liability,suv,NSW,18,0
CLM-002802,6487.99,2660,51,0,0,1377.89,collision,suv,NSW,22,0
CLM-002803,4419.27,2566,55,1,8,559.34,collision,ute,NSW,21,0
CLM-002804,1578.73,187,45,0,0,1240.31,theft,suv,NSW,8,0
CLM-002805,6287.89,3424,69,0,12,1203.58,collision,suv,QLD,7,0
CLM-002806,1305.18,462,82,1,6,1749.57,collision,ute,VIC,6,0
CLM-002807,1202.38,925,23,1,15,1062.59,collision,ute,NSW,18,0
CLM-002808,1146.94,1628,22,1,11,1535.81,windscreen,hatchback,QLD,9,0
CLM-002809,6196.82,1052,36,0,20,1314.66,collision,sedan,WA,19,0
CLM-002810,2855.32,2163,57,0,10,872.88,collision,ute,WA,19,0
CLM-002811,3215.2,193,20,0,3,1167.78,collision,suv,WA,15,0
CLM-002812,2946.72,1656,30,0,20,1855.44,windscreen,sedan,SA,2,0
CLM-002813,1281.41,1275,45,2,6,1292.79,theft,ute,VIC,17,0
CLM-002814,1802.54,2361,43,0,16,1648.94,collision,ute,SA,4,0
CLM-002815,1871.85,1897,74,1,17,1630.85,collision,suv,SA,13,0
CLM-002816,1039.03,2759,54,1,20,1202.07,collision,ute,NSW,5,0
CLM-002817,2042.32,600,76,0,14,926.47,collision,sedan,WA,1,0
CLM-002818,1324.8,3465,68,0,11,969.9,theft,sedan,QLD,15,0
CLM-002819,4597.45,1431,45,1,8,1829.05,collision,suv,QLD,10,0
CLM-002820,4893.82,1277,83,2,9,1400.07,liability,suv,WA,15,0
CLM-002821,1129.77,2001,74,0,17,777.84,collision,ute,VIC,11,0
CLM-002822,2386.36,595,51,0,12,1625.21,theft,hatchback,VIC,8,0
CLM-002823,11992.6,2973,74,1,1,760.34,collision,ute,QLD,0,0
CLM-002824,1428.57,963,35,0,8,1077.38,liability,sedan,QLD,6,0
CLM-002825,4105.07,3385,31,0,20,1376.83,liability,suv,WA,21,0
CLM-002826,3226.46,540,71,2,4,2181.74,windscreen,sedan,WA,18,0
CLM-002827,6766.0,3154,70,3,10,1619.28,collision,ute,QLD,11,0
CLM-002828,3720.45,1438,32,0,18,1190.81,collision,sedan,SA,0,0
CLM-002829,2157.12,2216,68,1,6,1359.34,windscreen,suv,NSW,23,0
CLM-002830,3134.02,3184,52,0,14,1653.5,windscreen,ute,SA,17,0
CLM-002831,3168.54,471,55,1,17,1819.21,collision,ute,NSW,0,0
CLM-002832,2782.84,1266,74,0,7,1268.28,collision,sedan,VIC,5,0
CLM-002833,1108.39,3461,28,0,19,1277.86,collision,suv,NSW,4,0
CLM-002834,7572.79,543,45,0,9,1076.08,windscreen,suv,VIC,21,0
CLM-002835,6633.08,375,37,0,6,1569.5,theft,suv,VIC,22,0
CLM-002836,1362.2,1907,55,0,4,1688.57,theft,sedan,NSW,9,0
CLM-002837,2379.05,90,28,0,5,710.23,theft,hatchback,QLD,4,0
CLM-002838,2517.91,3620,26,1,12,1219.05,collision,suv,QLD,15,0
CLM-002839,1252.14,3298,64,0,4,949.56,collision,suv,NSW,6,0
CLM-002840,735.02,686,21,1,7,1399.8,collision,sedan,QLD,2,0
CLM-002841,1802.73,630,45,0,15,941.48,windscreen,suv,NSW,6,0
CLM-002842,2281.75,2839,84,0,19,914.35,collision,suv,NSW,6,0
CLM-002843,1011.38,1900,84,1,14,1720.76,collision,sedan,NSW,1,0
CLM-002844,3404.09,3005,29,0,11,1295.35,collision,suv,VIC,16,0
CLM-002845,7130.54,3531,80,1,15,1330.23,collision,suv,QLD,8,0
CLM-002846,5605.97,1464,40,2,9,1492.46,theft,hatchback,VIC,13,0
CLM-002847,2710.76,926,31,0,5,1670.37,collision,hatchback,WA,13,0
CLM-002848,749.71,2261,51,0,16,1211.86,collision,sedan,VIC,18,0
CLM-002849,5098.88,2317,50,0,2,1219.22,windscreen,sedan,QLD,18,0
CLM-002850,3326.89,1578,43,0,19,1220.62,collision,ute,SA,13,0
CLM-002851,4098.04,1091,46,0,9,1706.9,collision,hatchback,VIC,20,0
CLM-002852,12734.59,957,24,0,17,1327.52,collision,hatchback,NSW,13,0
CLM-002853,1605.82,1903,35,1,2,1253.94,windscreen,sedan,NSW,0,0
CLM-002854,345.12,1555,31,0,10,1479.0,collision,sedan,VIC,20,0
CLM-002855,1352.77,1669,80,0,9,1954.31,windscreen,sedan,VIC,18,0
CLM-002856,4292.11,347,51,0,7,1374.51,liability,hatchback,NSW,10,0
CLM-002857,3041.77,3214,54,0,11,1261.08,theft,suv,WA,9,0
CLM-002858,1197.84,2580,47,0,14,1991.19,collision,suv,SA,21,0
CLM-002859,1027.84,3354,77,0,20,1788.83,windscreen,suv,NSW,10,0
CLM-002860,2284.82,3026,71,0,17,1740.99,collision,sedan,NSW,8,0
CLM-002861,1170.78,2258,64,1,5,1184.77,collision,suv,NSW,17,0
CLM-002862,4404.91,1122,38,0,21,1152.06,collision,sedan,VIC,7,0
CLM-002863,2189.5,2386,38,0,10,744.73,collision,suv,WA,9,0
CLM-002864,1862.48,2067,81,0,10,1668.42,collision,ute,VIC,18,0
CLM-002865,1687.99,3371,80,0,0,1375.41,collision,ute,NSW,5,0
CLM-002866,3631.29,847,36,1,14,755.71,collision,suv,VIC,0,0
CLM-002867,3077.76,93,40,0,19,1746.61,collision,hatchback,NSW,8,0
CLM-002868,3468.47,465,40,1,6,1238.67,collision,ute,VIC,4,0
CLM-002869,3412.15,639,70,0,19,1279.35,liability,sedan,VIC,8,0
CLM-002870,2823.84,2422,81,1,1,850.72,collision,sedan,QLD,1,0
CLM-002871,1373.55,535,77,1,21,1512.43,theft,suv,VIC,14,0
CLM-002872,1723.68,489,74,1,5,1515.58,collision,sedan,WA,12,0
CLM-002873,2217.19,1449,41,3,10,1334.16,collision,sedan,NSW,6,0
CLM-002874,14029.2,2854,39,1,0,1211.98,collision,sedan,QLD,15,0
CLM-002875,1083.96,1549,77,0,19,2216.73,collision,sedan,NSW,3,0
CLM-002876,2177.14,991,44,0,11,952.89,collision,suv,NSW,0,0
CLM-002877,3208.95,1038,32,0,21,1111.93,collision,suv,WA,11,0
CLM-002878,2374.4,2987,74,0,8,1583.72,collision,sedan,QLD,3,0
CLM-002879,6670.68,1581,50,1,1,1015.23,collision,ute,NSW,20,0
CLM-002880,2365.22,1345,23,1,14,990.89,collision,sedan,VIC,7,0
CLM-002881,2500.12,2823,78,2,3,1723.4,collision,sedan,QLD,10,0
CLM-002882,5491.58,1346,37,1,13,1549.71,collision,sedan,SA,7,0
CLM-002883,11591.57,1302,38,0,0,1509.77,collision,ute,QLD,10,0
CLM-002884,8566.58,2739,53,2,3,1410.0,collision,hatchback,NSW,2,0
CLM-002885,2690.57,1195,36,2,14,1121.59,collision,suv,VIC,22,0
CLM-002886,2872.29,1862,73,2,14,1266.62,collision,sedan,NSW,4,0
CLM-002887,3087.26,2425,64,0,3,1323.91,collision,sedan,NSW,9,0
CLM-002888,3328.41,733,55,0,4,1629.25,liability,sedan,VIC,20,0
CLM-002889,1578.91,468,31,0,18,1490.53,collision,hatchback,QLD,10,0
CLM-002890,6017.61,3103,50,2,0,1043.81,collision,sedan,NSW,16,0
CLM-002891,3480.59,1084,36,0,5,1610.55,collision,hatchback,QLD,1,0
CLM-002892,2882.34,1241,82,0,21,796.09,liability,suv,QLD,7,0
CLM-002893,1148.99,2152,71,1,12,1244.26,theft,suv,QLD,18,0
CLM-002894,3123.52,375,25,0,0,973.12,theft,hatchback,NSW,6,0
CLM-002895,720.6,166,53,0,19,1067.16,liability,sedan,VIC,9,0
CLM-002896,1927.08,1518,70,0,7,1985.77,collision,ute,NSW,1,0
CLM-002897,1954.08,3534,53,0,15,864.68,liability,sedan,NSW,12,0
CLM-002898,3696.89,2094,26,2,14,1079.67,collision,hatchback,NSW,8,0
CLM-002899,12208.5,2111,27,0,8,1518.43,theft,suv,NSW,20,0
CLM-002900,4577.6,2226,67,0,8,1194.9,collision,sedan,NSW,9,0
CLM-002901,8833.46,3142,53,0,12,1401.33,collision,hatchback,NSW,19,0
CLM-002902,4836.32,3049,54,0,8,1821.75,liability,sedan,WA,21,0
CLM-002903,6931.21,88,36,0,3,1566.03,collision,sedan,QLD,20,0
CLM-002904,12002.2,1976,35,0,15,1195.33,liability,ute,VIC,17,0
CLM-002905,1721.79,1995,45,1,14,1305.87,collision,suv,SA,14,0
CLM-002906,1639.54,816,54,1,13,1525.1,theft,hatchback,NSW,11,0
CLM-002907,4922.68,3558,49,0,16,1559.55,liability,suv,VIC,1,0
CLM-002908,2972.75,955,76,0,11,1356.85,collision,suv,WA,3,0
CLM-002909,3516.65,3043,30,0,20,1469.0,liability,sedan,VIC,9,0
CLM-002910,2473.77,368,49,0,19,1469.32,collision,sedan,NSW,15,0
CLM-002911,1906.08,2196,33,2,21,1319.57,windscreen,hatchback,VIC,0,0
CLM-002912,10052.47,2686,18,0,2,1150.27,collision,sedan,VIC,22,0
CLM-002913,1306.5,1840,45,0,2,1595.06,collision,suv,QLD,23,0
CLM-002914,4988.02,386,21,1,10,1446.29,theft,sedan,VIC,1,0
CLM-002915,4416.8,452,42,0,15,663.28,collision,sedan,VIC,2,0
CLM-002916,912.09,2211,60,2,5,1077.47,collision,suv,NSW,20,0
CLM-002917,1598.65,3148,43,0,2,1191.38,collision,ute,VIC,4,0
CLM-002918,1813.44,2178,63,0,0,1283.63,windscreen,ute,NSW,4,0
CLM-002919,4552.53,368,37,0,12,1747.3,collision,hatchback,WA,4,0
CLM-002920,2263.63,2867,44,1,21,2406.77,windscreen,sedan,QLD,16,0
CLM-002921,2795.62,1676,76,0,10,538.59,liability,suv,VIC,3,0
CLM-002922,999.01,272,34,1,16,1450.45,collision,sedan,QLD,4,0
CLM-002923,17059.01,1342,51,1,1,1372.96,collision,ute,NSW,9,0
CLM-002924,3144.46,740,65,0,4,1290.44,theft,sedan,VIC,14,0
CLM-002925,4334.02,3600,42,0,14,1529.17,collision,suv,VIC,23,0
CLM-002926,1987.3,3319,38,1,8,1399.43,theft,sedan,VIC,5,0
CLM-002927,1827.18,387,64,0,0,1230.73,theft,hatchback,QLD,6,0
